GEOID10,GEOID_MUNI,MUN_NAME,SQMI_LAND,CurPEV,FutPEV,CuPEV_SM,FuPEV_SM,FC_KD,FC_CE,FC_KD_SM,FC_CE_SM,FC_KPE,SC_KD,SC_CE,SC_KD_SM,SC_CE_SM,SC_KPE,PC_KD,PC_CE,PC_KD_SM,PC_CE_SM,PC_KPE,PASS_VEH,POP,HOUSUNIT,JOBS,CuPEVPop,FuPEVPop,CuPEV_HU,FuPEV_HU,PerCuPEV,PerFuPEV,FC_KD_JB,FC_CE_JB,SC_KD_JB,SC_CE_JB,PC_KD_JB,PC_CE_JB
421257610004,4212554800,North Bethlehem Township,9.08005984,2,34,0.22026,3.74447,56.62568,4,6.236267712,0.440525731,14.156421,31.698264,2,3.490975232,0.220262866,15.849132,16.24654538,2,1.78925532,0.220262866,8.123272688,556,893,346,268,0.22,3.81,0.58,9.83,0.35971223,5.782312925,0.211289866,0.014925373,0.118277104,0.007462687,0.060621438,0.007462687
421257610005,4212554800,North Bethlehem Township,15.43057896,2,51,0.12961,3.30513,82.63989,6,5.355592452,0.388838294,13.77331537,84.99509482,3,5.508224612,0.194419147,28.33169827,17.71976901,2,1.148354125,0.129612765,8.859884504,805,1220,500,366,0.16,4.18,0.40,10.20,0.248447205,5.971896956,0.225792055,0.016393443,0.232227035,0.008196721,0.048414669,0.005464481
421257620001,4212518496,Deemston Borough,9.589126271,1,20,0.10428,2.08570,75.78308,7,7.903022263,0.729993516,10.82615406,43.51626409,3,4.538084374,0.312854364,14.50542136,9.704043917,2,1.011984162,0.208569576,4.852021959,658,737,306,221,0.14,2.71,0.33,6.54,0.151975684,2.954209749,0.342909857,0.031674208,0.196906172,0.013574661,0.043909701,0.009049774
421257620002,4212582512,West Bethlehem Township,8.626751967,0,11,0.00000,1.27510,16.26819,2,1.885784344,0.231836966,8.1340969,14.89022312,1,1.726052073,0.115918483,14.89022312,2.129775985,1,0.246880401,0.115918483,2.129775985,512,733,299,220,0.00,1.50,0.00,3.68,0,2.103250478,0.073946335,0.009090909,0.067682832,0.004545455,0.0096808,0.004545455
421257620003,4212582512,West Bethlehem Township,15.7499202,0,9,0.00000,0.57143,10.30191,1,0.654092965,0.063492385,10.301912,7.870411057,1,0.49971117,0.063492385,7.870411057,1.095076099,1,0.069528993,0.063492385,1.095076099,604,1186,448,356,0.00,0.76,0.00,2.01,0,1.468189233,0.028937955,0.002808989,0.022107896,0.002808989,0.003076056,0.002808989
421257637001,4212583840,West Pike Run Township,11.81676005,0,15,0.00000,1.26938,3.09879,1,0.2622366,0.084625565,3.098786983,3.487189041,1,0.295105344,0.084625565,3.487189041,0.269437583,1,0.022801308,0.084625565,0.269437583,611,1101,425,330,0.00,1.36,0.00,3.53,0,2.396166134,0.009390264,0.003030303,0.01056724,0.003030303,0.000816478,0.003030303
421257637002,4212583840,West Pike Run Township,4.434779823,0,5,0.00000,1.12745,38.92976,3,8.778283909,0.676471013,12.97658545,33.02971114,2,7.44788072,0.450980675,16.51485557,5.880676728,1,1.326035781,0.225490338,5.880676728,466,645,251,194,0.00,0.78,0.00,1.99,0,1.061571125,0.200668847,0.015463918,0.170256243,0.010309278,0.030312767,0.005154639
421257640001,4212505672,Bentleyville Borough,0.869258046,0,5,0.00000,5.75203,177.66444,12,204.3863049,13.80487654,14.80537,154.6449141,7,177.9044956,8.052844649,22.09213059,46.12043965,4,53.05724794,4.601625514,11.53010991,361,539,243,162,0.00,0.93,0.00,2.06,0,1.366120219,1.096694074,0.074074074,0.954598235,0.043209877,0.284694072,0.024691358
421257640002,4212505672,Bentleyville Borough,0.753975663,1,13,1.32630,17.24194,23.89280,2,31.68908953,2.652605513,11.94640114,22.76608242,1,30.19471787,1.326302757,22.76608242,5.742860849,1,7.616772174,1.326302757,5.742860849,485,795,291,238,0.13,1.64,0.34,4.47,0.206185567,2.615694165,0.100389926,0.008403361,0.095655808,0.004201681,0.024129667,0.004201681
421257640003,4212505672,Bentleyville Borough,2.071905653,0,5,0.00000,2.41324,24.11462,2,11.63885877,0.965294919,12.05730863,37.84979583,1,18.26810781,0.48264746,37.84979583,3.42416383,1,1.652663974,0.48264746,3.42416383,534,1220,544,366,0.00,0.41,0.00,0.92,0,0.927643785,0.065886932,0.005464481,0.103414743,0.00273224,0.009355639,0.00273224
421257640004,4212523296,Ellsworth Borough,0.739130421,0,4,0.00000,5.41176,18.91892,2,25.59619085,2.705882404,9.459461659,16.19711581,1,21.91374533,1.352941202,16.19711581,4.253446123,1,5.754662509,1.352941202,4.253446123,618,741,307,222,0.00,0.54,0.00,1.30,0,0.643086817,0.085220375,0.009009009,0.072959981,0.004504505,0.019159667,0.004504505
421257711001,4212578432,Union Township,6.260154614,2,62,0.31948,9.90391,84.72036,7,13.53326906,1.118183245,12.1029081,74.59861856,4,11.91641791,0.638961854,18.64965464,11.17855352,2,1.785667321,0.319480927,5.589276759,1178,1539,711,462,0.13,4.03,0.28,8.72,0.169779287,5.008077544,0.183377396,0.015151515,0.161468871,0.008658009,0.024196003,0.004329004
421257711002,4212555712,Nottingham Township,12.06281871,3,109,0.24870,9.03603,50.28164,4,4.168315774,0.331597456,12.57040938,35.56305997,2,2.948155056,0.165798728,17.78152999,6.519220389,1,0.540439224,0.082899364,6.519220389,1842,2619,884,786,0.11,4.16,0.34,12.33,0.16286645,5.595482546,0.063971549,0.005089059,0.045245623,0.002544529,0.008294174,0.001272265
421257711003,4212578432,Union Township,5.09512301,0,24,0.00000,4.71039,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633,1249,610,375,0.00,1.92,0.00,3.93,0,3.652968037,0,0,0,0,0,0
421257711004,4212555712,Nottingham Township,8.226432369,0,6,0.00000,0.72936,111.05650,7,13.4999587,0.850915644,15.86521389,94.06495754,4,11.43447771,0.486237511,23.51623939,22.23227864,3,2.702541958,0.364678133,7.410759546,340,414,185,124,0.00,1.45,0.00,3.24,0,1.734104046,0.895616913,0.056451613,0.758588367,0.032258065,0.17929257,0.024193548
421257712001,4212578432,Union Township,1.699730585,1,24,0.58833,14.11988,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890,1104,561,331,0.09,2.17,0.18,4.28,0.112359551,2.628696605,0,0,0,0,0,0
421257712002,4212578432,Union Township,2.49246241,3,63,1.20363,25.27621,108.59938,12,43.57111997,4.814515939,9.049948224,49.63720901,6,19.91492783,2.407257969,8.272868169,10.35374654,2,4.154023145,0.802419323,5.17687327,1386,2271,1012,681,0.13,2.77,0.30,6.23,0.216450216,4.356846473,0.159470453,0.017621145,0.072888706,0.008810573,0.015203739,0.002936858
421257727001,4212553496,New Eagle Borough,0.641130743,0,9,0.00000,14.03770,34.94896,4,54.51144449,6.238977061,8.737240729,15.73179616,2,24.53757884,3.119488531,7.865898078,3.372708684,1,5.260563029,1.559744265,3.372708684,690,873,462,262,0.00,1.03,0.00,1.95,0,1.287553648,0.133392988,0.015267176,0.060045023,0.007633588,0.012872934,0.003816794
421257727002,4212553496,New Eagle Borough,0.375079328,0,11,0.00000,29.32713,5.33976,1,14.23635069,2.666102672,5.339760856,0.86476184,1,2.305543854,2.666102672,0.86476184,0.019363902,1,0.051626151,2.666102672,0.019363902,567,1176,478,353,0.00,0.94,0.00,2.30,0,1.903114187,0.015126801,0.002832861,0.00244975,0.002832861,5.48552E-05,0.002832861
421257731001,4212550408,Monongahela City,1.347092672,0,10,0.00000,7.42339,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1307,2267,908,680,0.00,0.44,0.00,1.10,0,0.759301443,0,0,0,0,0,0
421257731002,4212550408,Monongahela City,0.284022154,1,21,3.52085,73.93789,64.96024,5,228.7154011,17.60426057,12.99204816,67.43000733,3,237.4110839,10.56255634,22.47666911,14.69891875,2,51.75271917,7.041704229,7.349459377,397,696,284,209,0.14,3.02,0.35,7.39,0.251889169,5.035971223,0.310814549,0.023923445,0.322631614,0.014354067,0.070329755,0.009569378
421257732001,4212550408,Monongahela City,0.281853032,1,23,3.54795,81.60281,4.91649,1,17.44345798,3.547948355,4.916491514,5.105432769,1,18.11381179,3.547948355,5.105432769,1.2418311,1,4.405952608,3.547948355,1.2418311,857,1272,523,382,0.08,1.81,0.19,4.40,0.116686114,2.616609784,0.012870397,0.002617801,0.013365007,0.002617801,0.003250867,0.002617801
421257747001,4212511424,Carroll Township,0.950190077,0,6,0.00000,6.31453,1.82440,1,1.920037596,1.052421009,1.824400672,3.30613411,1,3.479444996,1.052421009,3.30613411,0.150526867,1,0.158417638,1.052421009,0.150526867,545,753,293,226,0.00,0.80,0.00,2.05,0,1.08892922,0.008072569,0.004424779,0.014628912,0.004424779,0.000666048,0.004424779
421257747002,4212511424,Carroll Township,1.655796406,1,56,0.60394,33.82058,58.29756,5,35.20816669,3.019694922,11.65951117,54.22214226,3,32.74686553,1.811816953,18.07404742,9.385004406,2,5.66797003,1.207877969,4.692502203,912,1593,641,478,0.06,3.52,0.16,8.74,0.109649123,5.791106515,0.121961414,0.010460251,0.113435444,0.006276151,0.0196339,0.0041841
421257747003,4212511424,Carroll Township,2.397973559,0,12,0.00000,5.00423,96.57890,8,40.27521332,3.336150213,12.07236208,80.05768657,4,33.38555851,1.668075106,20.01442164,15.75840846,2,6.571552217,0.834037553,7.87920423,516,689,259,207,0.00,1.74,0.00,4.63,0,2.272727273,0.466564718,0.038647343,0.386752109,0.019323671,0.076127577,0.009661836
421257747004,4212511424,Carroll Township,4.438735826,0,34,0.00000,7.65984,272.80172,20,61.45932669,4.50578741,13.64008576,236.6142502,10,53.30667547,2.252893705,23.66142502,41.03829478,5,9.245491597,1.126446853,8.207658955,949,1299,547,390,0.00,2.62,0.00,6.22,0,3.458799593,0.699491577,0.051282051,0.606703206,0.025641026,0.105226397,0.012820513
421257747005,4212511424,Carroll Township,4.037413906,0,13,0.00000,3.21988,51.28035,5,12.70128619,1.2384165,10.25606989,21.73395078,3,5.383136654,0.7430499,7.244650261,5.559145048,1,1.376907391,0.2476833,5.559145048,830,1259,465,378,0.00,1.03,0.00,2.80,0,1.542111507,0.1356623,0.013227513,0.057497224,0.007936508,0.014706733,0.002645503
421257752001,4212519536,Donora Borough,0.811322258,0,5,0.00000,6.16278,37.16397,3,45.80667478,3.697667566,12.38799161,18.88390371,2,23.27546609,2.465111711,9.441951857,5.022217312,1,6.190163355,1.232555855,5.022217312,656,1089,470,327,0.00,0.46,0.00,1.06,0,0.756429652,0.113651299,0.009174312,0.057748941,0.006116208,0.015358463,0.003058104
421257752002,4212519536,Donora Borough,0.315071717,0,6,0.00000,19.04328,38.70325,4,122.8394831,12.69552227,9.675811717,40.57850539,2,128.7913297,6.347761135,20.28925269,5.322611248,1,16.89333241,3.173880568,5.322611248,554,1279,499,384,0.00,0.47,0.00,1.20,0,1.071428571,0.100789705,0.010416667,0.105673191,0.005208333,0.013860967,0.002604167
421257753001,4212519536,Donora Borough,0.258610068,0,3,0.00000,11.60048,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,1303,463,391,0.00,0.23,0.00,0.65,0,0.569259962,0,0,0,0,0,0
421257753002,4212519536,Donora Borough,0.514490007,0,11,0.00000,21.38040,184.43154,13,358.4744773,25.26774052,14.18704126,160.4931854,7,311.9461663,13.60570643,22.92759791,35.98300525,4,69.93917228,7.774689389,8.995751313,617,1026,444,308,0.00,1.07,0.00,2.48,0,1.751592357,0.59880369,0.042207792,0.521081771,0.022727273,0.116827939,0.012987013
421257817001,4212525104,Fallowfield Township,11.48437629,0,16,0.00000,1.39320,285.43451,21,24.85415852,1.828571224,13.59211946,213.7029154,11,18.60814293,0.957823022,19.42753776,43.93335062,6,3.825488605,0.522448921,7.322225103,1495,2605,958,782,0.00,0.61,0.00,1.67,0,1.05890139,0.365005766,0.02685422,0.273277385,0.014066496,0.056180755,0.007672634
421257817002,4212525104,Fallowfield Township,9.78755305,1,45,0.10217,4.59768,83.92305,6,8.574466662,0.613023497,13.98717456,51.66172004,3,5.278308048,0.306511749,17.22057335,15.80331499,2,1.614633904,0.204341166,7.901657494,1350,1685,770,506,0.06,2.67,0.13,5.84,0.074074074,3.228120516,0.165855825,0.011857708,0.102098261,0.005928854,0.031231848,0.003952569
421257827001,4212554888,North Charleroi Borough,0.122971221,0,5,0.00000,40.65992,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,835,335,250,0.00,0.60,0.00,1.49,0,1.179245283,0,0,0,0,0,0
421257827002,4212554888,North Charleroi Borough,0.134046175,0,6,0.00000,44.76070,30.91963,3,230.6640042,22.38034761,10.30654252,5.43671239,1,40.55850438,7.460115869,5.43671239,3.726433758,1,27.79962761,7.460115869,3.726433758,280,470,258,141,0.00,1.28,0.00,2.33,0,2.097902098,0.219288139,0.021276596,0.038558244,0.007092199,0.026428608,0.007092199
421257832001,4212512704,Charleroi Borough,0.20052177,1,8,4.98699,39.89592,21.76340,2,108.5338569,9.973979375,10.88170056,12.10515702,1,60.3682932,4.986989688,12.10515702,4.647174361,1,23.17541062,4.986989688,4.647174361,735,1704,575,511,0.06,0.47,0.17,1.39,0.136054422,1.078167116,0.042589826,0.003913894,0.023689153,0.001956947,0.009094275,0.001956947
421257832002,4212512704,Charleroi Borough,0.155369825,0,3,0.00000,19.30877,235.04602,18,1512.81642,115.8526114,13.05811239,146.3576377,9,941.9952511,57.92630568,16.26195974,46.20219651,5,297.3691732,32.18128094,9.240439302,341,855,434,256,0.00,0.35,0.00,0.69,0,0.872093023,0.918148527,0.0703125,0.571709522,0.03515625,0.18047733,0.01953125
421257833001,4212512704,Charleroi Borough,0.406235456,0,9,0.00000,22.15464,423.01689,31,1041.309623,76.31042425,13.64570612,377.6318924,17,929.5887072,41.84765201,22.21364073,80.03186624,8,197.0085699,19.69301271,10.00398328,989,1503,701,451,0.00,0.60,0.00,1.28,0,0.901803607,0.937953192,0.068736142,0.837321269,0.037694013,0.177454249,0.017738359
421257840001,4212578008,Twilight Borough,2.578968985,2,47,0.77550,18.22434,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,959,1364,629,409,0.15,3.45,0.32,7.47,0.208550574,4.6812749,0,0,0,0,0,0
421257840002,4212500988,Allenport Borough,2.594079093,1,14,0.38549,5.39691,86.25881,6,33.2521904,2.312959546,14.37646865,90.62918803,4,34.93694093,1.54197303,22.65729701,17.64655744,2,6.802628915,0.770986515,8.823278722,449,646,258,194,0.15,2.17,0.39,5.43,0.222717149,3.03030303,0.444633051,0.030927835,0.467160763,0.020618557,0.090961636,0.010309278
421257840003,4212574224,Stockdale Borough,0.31346669,0,11,0.00000,35.09145,5.97992,1,19.07673589,3.190131618,5.97992126,2.80944209,1,8.962490039,3.190131618,2.80944209,2.462223301,1,7.854816402,3.190131618,2.462223301,332,582,280,175,0.00,1.89,0.00,3.93,0,3.206997085,0.034170979,0.005714286,0.016053955,0.005714286,0.014069847,0.005714286
421257910001,4212566016,Roscoe Borough,0.179459897,0,5,0.00000,27.86138,34.12989,3,190.1811371,16.71682668,11.37662912,38.50497528,2,214.5603326,11.14455112,19.25248764,5.693124499,1,31.7236585,5.572275558,5.693124499,577,797,337,239,0.00,0.63,0.00,1.48,0,0.859106529,0.142802876,0.012552301,0.161108683,0.008368201,0.023820605,0.0041841
421257910002,4212544512,Long Branch Borough,3.466333291,1,22,0.28849,6.34676,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,759,296,228,0.13,2.90,0.34,7.43,0.208768267,4.4,0,0,0,0,0,0
421257921001,4212510768,California Borough,8.196365435,0,36,0.00000,4.39219,281.32601,19,34.32326334,2.318100645,14.80663207,255.0867353,10,31.12193292,1.220052971,25.50867353,54.59839139,6,6.661292962,0.732031783,9.099731899,616,1358,534,407,0.00,2.65,0.00,6.74,0,5.521472393,0.691218696,0.046683047,0.626748735,0.024570025,0.134148382,0.014742015
421257921002,4212510768,California Borough,1.92982778,0,25,0.00000,12.95452,330.75963,21,171.3933429,10.88180003,15.75045878,355.7170102,12,184.3257797,6.218171447,29.64308419,70.5669121,7,36.56642983,3.627266677,10.08098744,718,2139,1109,642,0.00,1.17,0.00,2.25,0,3.36473755,0.515201923,0.03271028,0.55407634,0.018691589,0.109917309,0.010903427
421257922001,4212510768,California Borough,0.674789971,0,8,0.00000,11.85554,555.06510,31,822.574608,45.94022041,17.90532568,656.0732773,21,972.2629343,31.12079447,31.24158463,200.6749115,15,297.3886988,22.22913891,13.37832743,275,960,425,288,0.00,0.83,0.00,1.88,0,2.826855124,1.927309361,0.107638889,2.278032213,0.072916667,0.696787887,0.052083333
421257922002,4212510768,California Borough,0.324077164,0,3,0.00000,9.25705,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,2283,417,685,0.00,0.13,0.00,0.72,0,1.376146789,0,0,0,0,0,0
421257957001,4212520808,East Bethlehem Township,0.610693152,0,1,0.00000,1.63748,14.28690,2,23.39456697,3.274967133,7.143450918,9.441663469,1,15.46056877,1.637483566,9.441663469,2.512860988,1,4.114768573,1.637483566,2.512860988,354,672,235,202,0.00,0.15,0.00,0.43,0,0.281690141,0.070727237,0.00990099,0.046740908,0.004950495,0.012439906,0.004950495
421257957002,4212520808,East Bethlehem Township,1.861046769,1,23,0.53733,12.35864,48.25615,4,25.92957661,2.149328037,12.0640387,51.68244535,3,27.7706322,1.611996028,17.22748178,11.08843946,1,5.958173457,0.537332009,11.08843946,520,986,442,296,0.10,2.33,0.23,5.20,0.192307692,4.243542435,0.16302755,0.013513514,0.174602856,0.010135135,0.037460944,0.003378378
421257957003,4212520808,East Bethlehem Township,2.593396464,0,5,0.00000,1.92797,67.76506,4,26.1298494,1.542378905,16.94126476,63.25036815,3,24.3890084,1.156784179,21.08345605,17.05728916,2,6.577200746,0.771189453,8.52864458,419,774,265,232,0.00,0.65,0.00,1.89,0,1.179245283,0.292090772,0.017241379,0.272630897,0.012931034,0.073522798,0.00862069
421257958001,4212511800,Cecil Township,4.091258555,5,146,1.22212,35.68584,5106.41704,392,1248.128655,95.81403736,13.02657407,1918.482275,202,468.9222765,49.37356007,9.497437006,856.7737945,93,209.415705,22.73139152,9.212621446,2119,2869,1028,861,0.17,5.09,0.49,14.20,0.235960359,6.460176991,5.93079795,0.455284553,2.22820241,0.234610918,0.995091515,0.108013937
421257958002,4212511800,Cecil Township,2.841562083,3,163,1.05576,57.36281,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1334,953,384,286,0.31,17.10,0.78,42.45,0.224887556,10.9103079,0,0,0,0,0,0
421257959001,4212512224,Centerville Borough,4.578601719,2,40,0.43681,8.73629,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,670,279,201,0.30,5.97,0.72,14.34,0.404040404,7.504690432,0,0,0,0,0,0
421257959002,4212512224,Centerville Borough,5.137376099,0,10,0.00000,1.94652,50.97959,3,9.923274667,0.583955689,16.99319803,76.63446553,2,14.91704404,0.389303793,38.31723276,12.89827592,2,2.510673867,0.389303793,6.44913796,589,911,380,273,0.00,1.10,0.00,2.63,0,1.669449082,0.18673844,0.010989011,0.280712328,0.007326007,0.047246432,0.007326007
421257959003,4212512224,Centerville Borough,1.735433837,0,6,0.00000,3.45735,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658,1284,485,385,0.00,0.47,0.00,1.24,0,0.903614458,0,0,0,0,0,0
421257959004,4212512224,Centerville Borough,3.07435041,1,41,0.32527,13.33615,65.24231,5,21.22149344,1.626359827,13.04846142,62.75263707,3,20.41167359,0.975815896,20.91754569,14.58553382,2,4.74426525,0.650543931,7.292766909,857,1217,577,365,0.08,3.37,0.17,7.11,0.116686114,4.570791527,0.178746047,0.01369863,0.171925033,0.008219178,0.039960367,0.005479452
421257960001,4212521144,East Finley Township,35.11419483,0,12,0.00000,0.34174,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,677,1432,504,430,0.00,0.84,0.00,2.38,0,1.741654572,0,0,0,0,0,0
421257960002,4212583000,West Finley Township,39.12012365,0,11,0.00000,0.28119,25.14076,2,0.642655556,0.051124583,12.5703824,41.7193701,1,1.066442695,0.025562291,41.7193701,7.148217866,1,0.182724828,0.025562291,7.148217866,485,930,325,279,0.00,1.18,0.00,3.38,0,2.217741935,0.090110268,0.007168459,0.149531792,0.003584229,0.025620853,0.003584229
421257960003,4212551104,Morris Township,28.41773319,0,12,0.00000,0.42227,39.57071,3,1.392465357,0.105567885,13.19023633,39.57662289,2,1.392673463,0.07037859,19.78831145,7.11219516,1,0.250273134,0.035189295,7.11219516,703,1018,361,305,0.00,1.18,0.00,3.32,0,1.678321678,0.129740029,0.009836066,0.129759419,0.006557377,0.023318673,0.003278689
421279601001,4212746856,Manchester Township,44.12386129,0,5,0.00000,0.11332,10.44530,1,0.236726801,0.022663474,10.44530055,8.538584169,1,0.193513984,0.022663474,8.538584169,2.025934036,1,0.045914704,0.022663474,2.025934036,567,744,312,223,0.00,0.67,0.00,1.60,0,0.874125874,0.046839913,0.004484305,0.038289615,0.004484305,0.009084906,0.004484305
421279601002,4212709824,Buckingham Township,44.16806729,0,11,0.00000,0.24905,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,488,254,146,0.00,2.25,0.00,4.33,0,3.225806452,0,0,0,0,0,0
421279602001,4212768416,Scott Township,76.05674653,1,22,0.01315,0.28926,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741,1166,454,350,0.09,1.89,0.22,4.85,0.134952767,2.887139108,0,0,0,0,0,0
421279602002,4212762600,Preston Township,54.33017882,0,17,0.00000,0.31290,69.73866,5,1.28360817,0.092029883,13.94773228,65.75152714,3,1.21022107,0.05521793,21.91717571,21.12058751,2,0.388745039,0.036811953,10.56029375,677,988,413,296,0.00,1.72,0.00,4.12,0,2.449567723,0.235603586,0.016891892,0.222133538,0.010135135,0.071353336,0.006756757
421279602003,4212751872,Mount Pleasant Township,27.9425812,0,10,0.00000,0.35788,14.20816,1,0.50847716,0.035787674,14.20816433,11.5886344,1,0.414730276,0.035787674,11.5886344,4.53545048,1,0.162313225,0.035787674,4.53545048,448,904,362,271,0.00,1.11,0.00,2.76,0,2.183406114,0.052428651,0.003690037,0.042762489,0.003690037,0.01673598,0.003690037
421279603001,4212714352,Clinton Township,21.04745842,0,14,0.00000,0.66516,3.81014,1,0.18102617,0.047511675,3.810140795,1.085262415,1,0.051562635,0.047511675,1.085262415,0.78496816,1,0.037295152,0.047511675,0.78496816,777,1301,549,390,0.00,1.08,0.00,2.55,0,1.769911504,0.009769592,0.002564103,0.002782724,0.002564103,0.002012739,0.002564103
421279603002,4212714352,Clinton Township,18.74332313,0,13,0.00000,0.69358,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736,1154,442,346,0.00,1.13,0.00,2.94,0,1.73564753,0,0,0,0,0,0
421279604001,4212742176,Lebanon Township,48.49104042,0,10,0.00000,0.20622,56.02467,4,1.155361217,0.082489465,14.00616687,46.95966229,3,0.968419359,0.061867099,15.65322076,12.57918324,2,0.259412525,0.041244733,6.28959162,901,1290,472,387,0.00,0.78,0.00,2.12,0,1.097694841,0.144766583,0.010335917,0.121342797,0.007751938,0.032504349,0.005167959
421279604002,4212757000,Oregon Township,23.27829646,1,29,0.04296,1.24580,41.62637,3,1.78820538,0.12887541,13.87545832,29.48915346,2,1.266808914,0.08591694,14.74457673,12.16912947,1,0.522767183,0.04295847,12.16912947,597,979,374,294,0.10,2.96,0.27,7.75,0.167504188,4.64,0.141586309,0.010204082,0.100303243,0.006802721,0.041391597,0.003401361
421279604003,4212705976,Bethany Borough,5.832162687,0,11,0.00000,1.88609,170.39743,10,29.21685094,1.71462981,17.03974279,163.4985445,6,28.03394783,1.028777886,27.24975742,46.87459128,4,8.037257154,0.685851924,11.71864782,503,726,302,218,0.00,1.52,0.00,3.64,0,2.140077821,0.781639577,0.04587156,0.749993324,0.027522936,0.215021061,0.018348624
421279605001,4212718104,Damascus Township,19.42942474,0,8,0.00000,0.41175,22.10417,2,1.137664804,0.102936655,11.05208634,22.22852977,1,1.144065255,0.051468328,22.22852977,4.924967152,1,0.253479823,0.051468328,4.924967152,508,627,275,188,0.00,1.28,0.00,2.91,0,1.550387597,0.117575387,0.010638298,0.11823686,0.005319149,0.026196634,0.005319149
421279605002,4212718104,Damascus Township,21.24269059,1,19,0.04708,0.89443,31.57517,3,1.486401715,0.141225048,10.52505724,26.12597032,2,1.229880471,0.094150032,13.06298516,4.503255875,1,0.211990842,0.047075016,4.503255875,449,913,368,274,0.11,2.08,0.27,5.16,0.222717149,4.068522484,0.115237853,0.010948905,0.095350257,0.00729927,0.01643524,0.003649635
421279605003,4212718104,Damascus Township,24.94151955,1,67,0.04009,2.68628,27.10099,3,1.086581167,0.120281364,9.033661803,18.72541574,2,0.750772851,0.080187576,9.36270787,4.326929939,1,0.173483012,0.040093788,4.326929939,535,641,286,192,0.16,10.45,0.35,23.43,0.186915888,11.14808652,0.141150966,0.015625,0.097528207,0.010416667,0.022536093,0.005208333
421279605004,4212718104,Damascus Township,13.07089052,0,34,0.00000,2.60120,26.81771,3,2.051712622,0.229517644,8.939237019,10.6784947,2,0.816967649,0.153011763,5.339247348,4.622848567,1,0.353675104,0.076505881,4.622848567,857,1411,603,423,0.00,2.41,0.00,5.64,0,3.815937149,0.063398844,0.007092199,0.025244668,0.004728132,0.01092872,0.002364066
421279606001,4212705784,Berlin Township,22.56548045,0,8,0.00000,0.35452,42.81861,3,1.897527063,0.132946427,14.27286995,36.73500424,2,1.627929187,0.088630951,18.36750212,9.024564325,1,0.399927861,0.044315476,9.024564325,747,1433,508,430,0.00,0.56,0.00,1.57,0,1.059602649,0.099578162,0.006976744,0.085430242,0.004651163,0.020987359,0.002325581
421279606002,4212705784,Berlin Township,15.88499147,0,7,0.00000,0.44067,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875,1172,433,352,0.00,0.60,0.00,1.62,0,0.793650794,0,0,0,0,0,0
421279606003,4212757736,Palmyra Township,15.89817262,0,27,0.00000,1.69831,73.46208,6,4.620787776,0.377401865,12.24368028,60.9434134,3,3.833359649,0.188700933,20.31447113,15.92170962,2,1.001480485,0.125800622,7.960854811,996,1150,488,345,0.00,2.35,0.00,5.53,0,2.639296188,0.21293357,0.017391304,0.176647575,0.008695652,0.046149883,0.005797101
421279606004,4212733200,Hawley Borough,0.580696875,2,26,3.44414,44.77379,205.74320,14,354.3039584,24.10896391,14.69594296,171.8045663,8,295.8592921,13.77655081,21.47557079,45.71882421,4,78.73096306,6.888275403,11.42970605,1075,1364,543,409,0.15,1.91,0.37,4.79,0.186046512,2.365787079,0.503039612,0.034229829,0.420060064,0.019559902,0.111781966,0.009779951
421279607001,4212735520,Honesdale Borough,0.112172716,0,1,0.00000,8.91482,643.60364,44,5737.613035,392.2522484,14.62735538,381.0429858,23,3396.931089,205.040948,16.56708634,124.1017822,12,1106.345525,106.9778859,10.34181518,305,342,300,103,0.00,0.29,0.00,0.33,0,0.326797386,6.248578996,0.427184466,3.699446464,0.223300971,1.204871672,0.116504854
421279607002,4212735520,Honesdale Borough,0.531928311,0,3,0.00000,5.63986,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,1018,340,305,0.00,0.29,0.00,0.88,0,0.689655172,0,0,0,0,0,0
421279607003,4212735520,Honesdale Borough,1.933705018,0,4,0.00000,2.06857,108.29681,8,56.00482297,4.137135667,13.5371009,76.55558738,4,39.59010638,2.068567833,19.13889685,23.57636494,2,12.19232754,1.034283917,11.78818247,463,686,299,206,0.00,0.58,0.00,1.34,0,0.856531049,0.525712656,0.038834951,0.371629065,0.019417476,0.114448373,0.009708738
